,id,article,label
1090,4766,"article 5 (nouveau).-+ la limite des eaux territoriales dé la république unie du cameroun est fixée à cinquantemilles marins à partir de la laisse de la plus basse mer.pour les golfes, baies et rades, des décrets fixent leslignes de base à partir desquelles cette distance est comptée.des décrets fixant égalament la limite de la """"sons éon-tique"""" dans laouelle la péche et l'exploitation du 6sous-marin peuvent @tre réservées aux navires et sociétéscamerounais,",Zone
1091,262,"article 17 — la zone économique définie à l'article 1‘ de la loi du 16 juillet 1976 s'étend au large des côtes de l'ile declipperton depuis la limite extérieure des eaux territorialesjusqu'à 188 milles marins au-delà de cette limite.en ce qui concerne cétte zone, les dispositions de la loisusmentionnée entreront en vigueur à la date de publication duprésent décret. 11 février 1978journal officiel de la republique française 687",Zone
1092,301,"article 1: les zones maritimes de l'union des comores, telles qu'ellessont reconnues par les droits. international etinterne, sont divisées en quarante(40) blocs pétroliers. leurs, superficie etcoordonnées ainsi que d'autresindications utiles, figurent sur les, plan etdocuments annexés au présent décret.",Zone
1093,11819,"article 1°, — la zone économique dérinie à l'articte 1” de laloi du 16 juillet 1976 s'étend, au large des côtes du lerritoire dela palynésie française depuis la limite extérieure des eaux terri-toriales jusqu'à 188 milles marins au-delà de ceite limite, sousréserve d'accords de délimitation avec les etats voisins.en ce qui concerne cette zone, jes dispositions de la loi sus-mentionnée entreront en vigueur a ja date de publication duprésent décvet",Zone
1094,388,"article 2 — les zones ci-dessous définies sont mises en réæ pour cinq. ans : ‘ 1réserve de tadjourun. délimitée 4 ist par rag alievwamest par la pointe ouest du site de seik-komaytou ;— réserve dobock. délimitée a l’est par l'embouchure:voued sadat et a vouest par l'embouchure de l'oued arkaïlé:— réserve d'arta, délimitée à l’est par ras eiro et à l'ou par la limite du distriet de djibouti. .les limites sud où nord de ces réserves correspondent:tombant du banc madréporiane. ces réserves sont baliséesdes bouées du même type que cclles prévues à l'article’ci-dessus. ‘la pêche traditionnelle est tolérée à l'intérieur de.réserves, toutes les autres formes de pêche ainsi que le rassage du corail et dés coquillages v sont interdits.",Zone
1095,944,"article 12. — le plateau continental du royaume du maroc comprend les fonds marins et leur sous-sol s'étendant au-dela de la mer territoriale sur toute l’étendue du prolongement naturel de son territoire terrestre jusqu’aurebord externe de la marge continentale ou jusqu’à 200 milles marins des lignes de base à partir desquelles est mesurée la largeur de la mer territoriale, lorsque ce rebord externe se trouve à une distance inférieure. les points fixes qui définissent la ligne marquant, sur les fonds marins, la limite extérieure du plateau continental,tracée conformément aux dispositions de la convention des nations unies sur le droit de la mer précitée, sont situés à une distance n’excédant pas 350 milles marins des lignes de base à partir desquelles est mesurée la largeur de la mer territoriale. l'etat exerce sur le plateau continental des droits souverains et exclusifs sur les fonds marins et leur sous- sol aux fins de son exploration et de l’exploitation de sesressources naturelles minérales, fossiles et biologiques ainsique les compétences reconnues par les conventions et traités internationaux auxquels le royaume du maroc est partie dans les domaines de : — la construction, l'exploitation et l’utilisation d'îles artificielles, d'installations ou d'ouvrages ;— la recherche scientifique ;— le tracé des pipelines ou des câbles sous-marins. le texte en langue arabe a été publié dans l'édition générale du bulletin officiel n° 6869 du 5 chaabane 1441 (30 mars 2020). dahir n° 1-20-04 du 11 rejeb 1441 (6 mars 2020) portantpromulgation de la loi n° 46-18 modifiant et complétantla loi n° 86-12 relative aux contrats de partenariat public-privé.louange a dieu seul !{grand sceau de sa majesté mohammed vi)que l’on sache par les présentes — puisse dieu en éleveret en fortifier la teneur !que notre majesté chérifienne,vu la constitution, notamment ses articles 42 et 50,a décidé ce qui suit :est promulguée et sera publiée au bulletin officiel, à lasuite du présent dahir, la loi n° 46-18 modifiant et complétantla loi n° 86-12 relative aux contrats de partenariat public-privé, telle qu'adoptée par la chambre des représentants et lachambre des conseillers.fait à fès, le 11 rejeb 1441 (6 mars 2020).pour contreseing :le chef du gouvernement,saad dine el otmani.* *loi n° 46-18modifiant et complétant la loi n° 86-12relative aux contrats de partenariat public-privé",Zone
1096,1100,"article 1er: - il est créé un parc dénommé parc national des îles de la madeleine, comprenant l’île aux serpents, les îles lougnes et les eaux territoriales adjacentes comprises dans une bande de 50 mètres épousant le contourà marée basse de l'ensemble des dites îles.",Zone
1097,1054,"article ler. - la zone économique définie à l'article ler de la loi du 16 juillet 1976 s'étend au large des côtes du département de la réunion, depuisla limite extérieure des eaux territoriales jusqu'à 188 milles marins au-delàde cette limite, sous réserve d'accords de délimitation avec les etats voisins.en ce qui concerne cette zone, les dispositions de la 1oi susmentionnéeentreront en vigueur à la date de publication du présent décret.",Zone
1098,318,"article 5 : le chenal d'accès sud est une voie de circulation en double sens représentée par une bande délimi- tée par les points s1, s2, s3, s4, s5, 56, s7, s8, s9, s10 et s11, dont les coordonnées géographiques ainsique les caps d'entrée et de sortie sont indiqués ainsi qu'il suit :chenal d'accès sud système géodésique : w6584 système géodésique : congo 1960coordonnées géographiques projection : utm 32 sudpoint lot. wggs84 long. wgs84 est nord51 045 5 11° 46' 38.3"""" e 808 029 m 9472 797 ms2 04° 54' 10.9""""5 11° 32' 06.2"""" e 781081 m 9457 818 ms3 05° 02'01.8""""5 11° 29' 18.4"""" e 775 852 m 9443 363 ms4 05° 06'06.5""""5 11° 14 52.8"""" e 749 150 m 9435 943 ms5 05° 07 33.5""""5 11°15 17.2""""e 749 894 m 9433 266 m56 05° 03'38.6""""5 11° 29' 08z' e 775 527 m 9440 389 m57 05° 07' 16.5""""5 11° 29' 09z' e 775 532 m 9433 693 m58 05c'07'16.1""""5 11° 30' 389a"""" e 778 310m 9433 695 m59 05° 0246.1"""" 5 11° 30' 38.1"""" e 778 303 m 9441974 ms10 04° 55° 13.1""""5 11°33 19.8"""" e 783 340 m 9455 895 m51 04° 47' 18.9""""5 11-47 22.4"""" e 809 378 m 9470 369 m du jeudi 12 mai 2011 journal officiel de la république du congocap de sortie cap d’entrée cap s1 vers s2 240.7° (t) cap 55 vers s6 060.7° (t)cap s2 vers s3 199.7° (t) cap 59 vers s10 019.7° (t)cap s3 vers s4 254.3° (t) cap 510 vers s1 074.3° (t)cap s6 verss7 179.7° (t) cap 58 vers s9 359.7° (t)",Zone
1099,192,"article 58. a la rubrique « 25.4 fonds pour l'environnement » du tableau annexé à la loi organique du 27 décembre 1990 portant création de fonds budgétaires, les mots « les amendes prévues à l'article 55 de la loi du 22 avril 1999 relative à la zone économique exclusive de la belgique en mer du nord » sont insérés entre les mots « les amendes prévues à l'article 30 de la loi du 6 avril 1995 relative à la prévention de la pollution de la mer par les navires » et « la nature des dépenses autorisées ».",Zone
1100,5494,"article 6. il est interdit de pêcher à la ligne, de relâcher ou de repêcher à côté de l'épave u-11 dans un cercle avec un rayon de 30 mètres autour du coordinat 51° 20.550' n en 02° 52.07s'e.il est interdit de pêcher avec des chaluts à côté de l'épave u-11 dans un cercle avec un rayon de 30 mètresautour du coordinat 51° 20.550"""" n en 02° 52.075"""".",Zone
1101,958,"article 3. - les lignes de base droites et les lignes de ferme- ture des baies servant à la détermination des lignes de base àpartir desquelles est mesurée la largeur des eaux territorialesfrançaises adjacentes à la région de guadeloupe au large de l’îlede saint-barthélemy sont celles joignant les points à, b, c, d,e, f, g, h, i, j, k, l, m, n correspondant aux coordonnées sui-vantes exprimées en wgs 84 :à pointe à toiny est (latitude 1753 43""""n: longitude62° 47"""" 307 w);roches roubes est (latitude 1752"""" 19""""n; longitude62° 47’ 50” w) ;roches roubes sud (latitude 17°52’18""""n; longitude62°47 53"""" w);ile coco, flot sud (latitude 1752"""" i4""""n: longitude62° 48’ 40"""" w) ;grande pointe (latitude 17°52'44""""n; longitude62° 50’ 22” w) ;le pain de sucre, pointe sud (latitude 17° 53’ 47"""" n ; longi-tude 62° 52’ 35” w) ;mancel ou la poule et les poussins,17° 56’ 44""""n; longitude 62° 57’ 1"""" w);mancel ou la poule et les poussins, flot ouest (latitude17° 56’ 50” n , longitude 62° 57’ 2” w);mancel ou la poule et les poussins, îlot nord (latitude17°57’ 11"""" n, longitude 62° 56’ 52"""" w) ;j roche plate ou table à diable nord-ouest (latitude1758 29*n ; longitude 62° 55° 49"""" w);k ile le boulanger (latitude 17°57’ 24""""n;62° 52’ 2"""" w);flet sud {latitudezo 7 u0 ou a dbبامlongitude",Zone
1102,16006,"article 1"""". — la zone économique définie à l'article 1° de la loi du 16 juillet 1976 s'étend, au large des côles du territoirede la nouvelle-calédonie et dépendances devuis la limile exté-rieure des eaux territoriales jusqu'à 188 milles marins au-delàde cette limite, sous réserve d'accords de délimitation avec lesetats voisins. journal officiel de la republique française 633en ce qui concerne celte zone, les dispositions de la loi sus-mentionnée entreront en vigueur à la date de publication duprésent décrel.",Zone
1103,179,"article 40. toute recherche scientifique marine de quelque nature que ce soit, conduite dans la mer territoriale et la zee par un navire, un aéronef, un sous-marin ou un engin en provenance de l'étranger est soumise à l'agrément du ministre chargé des affaires étrangères, qui consulte les ministres. concernés à cette fin.",Zone
1104,168,"article 1. la pêche dans la mer territoriale relève de la juridiction belge. sont considérées comme activités de pêche :l la capture ou la tentative de capture de tout poisson, mollusque ou coquillage ;2. la destruction ou l'enlèvement de frai, d'alevins ou de naissains. il est interdit aux navires de pêche étrangers de pêcher dans la mer territoriale. cette interdiction est soumise aux droits découlant pour les navires étrangers du traité sur l'union européenne et des règles applicables du droit international.",Zone
1105,508,"article 4. le décret n° 78-112 du 11 janvier 1978 définissant les lignes de base droites et les lignes de fermeture des baies servant à déterminer les lignes de base à partir desquelles est mesurée la largeur des eaux territoriales françaises adjacentes aux terres australes et antarctiques françaises, est abrogé.",Zone
1106,989,article 2 elle est définie par un cercle de 200 mètres de rayon centré sur l’épave de la dieppoise dont lescoordonnées approchées données par la carte n°6687 éditions 3-1985 sont les suivantes :- latitude sud : 22° 29° 12”:- longitude est: 166° 26’ 19°’.,Zone
1107,964,"article 3. — les lignes de base à partir desquelles est mesurée la largeur de la mer territoriale adjacente à la guadeloupe sont définies par les points de base et les lignes indiqués ci-après : île point désignation une, (addons) nature de la lignegrande-terre quo pointe poirier 16-27-55 n 061-24-35 w loxodromiela désirade 06002 pointe du grand abaque 16-21-03 n 061-00-40 w laisse de basse merla désirade gu03 pointe doublé 16-20-01 n 061-00-02 w loxodromiepetite terre 604 pointe est de terre de haut 16-10-44 n 061-06-06 w loxodromiemarie-galante gu05 récifs au sud de la pointe de tali 15-55-05 n 061-11-35 w laisse de basse mermarie-galante 606 pointe des basses 15-51-58 n 061-16-46 w loxodromieles saintes 607 pointe des colibris du grand llet 15-49-55 n 061-35-07 w loxodromieles saintes 608 pointe sud de la coche 15-50-03 n 061-36-28 w loxodromieles saintes 609 pointe sud de terre-de-bas 15-50-22 n 061-38-01 w laisse de basse merles saintes gu10 gros cap de terre-de-bas 15-50-52 n 061-39-03 w loxodromiebasse-terre gu11 pointe du vieux fort 15-56-52 n 061-42-28 w laisse de basse merbasse-terre 6012 pointe soldat 16-18-02 n 061-48-09 w loxodromiebasse-terre gu13 pointe du gros morne 16-18-44 n 061-48-10 w loxodromiebasse-terre 614 ilet à kahouanne 16-22-14 n 061-46-55 w loxodromiebasse-terre gu15 | tête à l'anglais 16-22-55 n 061-45-56 w loxodromiegrande-terre 616 pointe petite tortue 16-30-44 n 061-28-13 w laisse de basse mergrande-terre quo pointe poirier 16-27-55 n 061-24-35 w 1"""" novembre 2017journal officiel de la république française texte 6 sur 114",Zone
1108,475,"article 1°. — i. — est classée en réserve naturelle nationale, sous la dénomination de réserve naturelle marine de la réunion, la partie du domaine public maritime délimitée par :1° côté terre, le rivage de la mer, à l'exception des ports de saint-gilles et saint-leu ;2° en mer, des lignes droites reliant les points ci-après : coordonnées longitudes et latitudes en degrés-minutes-secondes sur ellipsoïde wgs84, réseau géodésique réunion 92 :point pgr : longitude est 55° 14’ 24,89” — latitude sud 21° 01’ 08,17” ;point bgri : longitude est 55° 14’ 18,81” — latitude sud 21° 00’ 35,74” ;point bgr2 : longitude est 55° 12’ 53,86” — latitude sud 21° 01’ 04,78” :point bgr3 : longitude est 55° 12’ 23,83” — latitude sud 21° 02’ 22,33” ;point bgp1 : longitude est 55° 12’ 30,63” — latitude sud 21° 03’ 42,32” ;point bgp2 : longitude est 55° 12’ 38,85” — latitude sud 21° 05’ 15,61” ;point bgp3 : longitude est 55° 12’ 46,06” — latitude sud 21° 05’ 33,83” ;point bgp4 : longitude est 55° 14’ 47,42” — latitude sud 21° 06’ 53,82” ;point bgps : longitude est 55° 16’ 43,66” — latitude sud 21° 09’ 56,03” ;point bgp6 : longitude est 55° 16’ 47,67” — latitude sud 21° 11’ 10,56” ; 23 février 2007 journal officiel de la republique frangaise texte 31 sur 138 point bgr4 : longitude est 55° 16’ 19,98” — latitude sud 21° 11’ 52,28"""" ;point bgrs : longitude est 55° 16’ 19,93” — latitude sud 21° 12’ 16,89” ;point bgr6 : longitude est 55° 18’ 56,71” — latitude sud 21° 15’ 45,39” :point bgr7: longitude est 55° 19’ 25,10” — latitude sud 21° 16’ 23,16” ;point bg1 : longitude est 55° 20’ 24,18” — latitude sud 21° 17’ 16,12” ;point pg1 : longitude est 55° 20’ 33,30” — latitude sud 21° 16’ 52,50”,soit une superficie de 3 500 hectares.il. — le périmétre de la réserve mentionné ci-dessus figure sur le plan de situation au 1/100 000 et sur lesfonds de cartes au 1/25 000, qui peuvent être consultés à la préfecture de la réunion.chapitre iigestion et réglementation de la réserve naturelle",Zone
1109,1235,"article 4. — le présent arrêté sera enregistré, communiqué et publié partout où besoin sera. xministère de l'environnementet du developpement durabledecret n° 2014-338 du 25.mars 2014portant création de l’aire marine protégéede sangomar .rapport de presentationle sénégal dispose de plus-de 700 km de côte. sur la frangeoccidentale de l'océan atlantique, la zone économique exclusive(zee) du pays couvre une superficis de 200 000 miles marins,la stratégie nationale et le. plan national d'aétions pour laconservation de la biodiversité (mepn. 2008) du sénégal ontidentifié la conservation de la biodiversité marine et côtière commeune option strrtégique à caractère spécifique hautement prioritaire.cette stratégie reconnait la pertinence du système des airesprotégées en tant que conservatoire de l'essentiel de lu diversitébiologique caractéristique des biotopes au territoire qui soatreprésentés. mais le réseau des aires protégées concernaient princi-palement des écosystèmes terrestres : et si des efforts similaires nesont pas consentis pour créer des aires protéées en milieu marin etcôti2r. les pro 2essus actuels de dégradation de i. biodiversité risquentd'atteindre dis seuils d'irréversibilité.lors du v congrès mondial sur les parcs nationaux (durban. 2003).< constat étai. établi que le système mondial des aires protégées avaitatteint un tau: de couverture de 12% des éypsysiémes terrestres alorsque ce taux ét rit en dessous de. 1% pour les écosystèmes marins. pourcontribuer à combler cette lacune, le sénégai y avait prisun engagement qui se concrétisera par décret n° 2004-1408du 04° novembre 2004 portant création de cinq (5) aires marinesprotégées : saint louis. kayar, joal-fadiouth, abéné et bamboung.avec la nouvelle alternance politique survenue le 25 mars 2012au sénégal, les autorités ont créé la direction des aires marinescommunautaires protégées, la création de cette ncuvelle direction.logée au ministère de l'environnement et du développementdurable et essentiellement dédiée à la conservation des ressourcesmarines et côtières, est une manifestation sans équivoque de ladétermination des nouvelles autorités à réaliser les objectifs assignésa chaque pays par la conférence des parties a la convention surla diversité b'ologique (nagoya. 2010) de.porter le taux decouverture des aires marines protécées à 10 % d'ici 2020. contre17 % pour les écosystèmes terrestres.cet engagement de la communauté internationale de renforcerle: réseaux nationaux. régionaux et mondiaus des aires marinesprotégées a clé réaffirmé avec force dans la déciaration ministérielledise d'ajaccio, adoptée lors du 2° congrès internation! des airesmarines protégées (impac3) qui s'est tenu à marseille du 21 au25 octobre 2015,compte tenu 'e vimportance du secteur de la pêche dansl'économie nationale 1 aussi des conséquences sociales pouvantnaitre des processus de u igradation des pêcheries, le sénégal a ainsifait siens les uhjectifs de la communauté internatiunale de protégerous les écosystèmes marins littoraux. sous juriciction nationale. quimériteraient de l'être,la création de l’aire marine protégée de sangomar s'inscrit dar.sce cadre et répond à une demande des populatios des communautésrurales de palmarin et dionewor.felle est l'économie du piésent projet d: decret.le president de la republique,vu la constitution, notamment sn ses articles 43 et 76 :vu la convention africaine sur la conserva ion de la nature etdes ressources naturelles adoptée, à alger. le 15.septembre 1968.ratifiée par le sénégal. le 26 mars 1972 :vu la convention de """"unesco sur la prouction du patrimoinemondial. naturél et culturel adoptée à paris, le 23 novembre 1942.ratifié par le sénégal. le 13 mai 1976 : 1140journal officiel de la republique du senegal27 septembre 2014 vu la convention relative aux zones humides d'importance inter-nationale particulièrement comme habitat des oiseaux d'eau adoptée àramsar. le 02 février 1971 ratifiée par le sénégal. le 11 novembre 1977 :vu la convention sur la conservation des espéces migratricesappartenant à la faune sauvage adoptée à bonn. le 23 juin 1979,ralifiée par le sénégal, le 1 décembre 1983.vu la convenion relative a la coopération en matière deprotection et de mise en valeur du milieu marin et des zones côtièresde la région de l'afrique de l'ouest et du ceatre ado née à abidjar.le 23 mars 1981. ratifiée par le sénégal. le 05 aoit 1984:vu la convention des nations unies sur le droit de la raradoptée à montégo bay. le 10 décembre 1982, ratifige par le sén’ gal.le 25 octobre 198"""" :vu la conventioi. sur la diversité biologique acopté à rio dejaneiro. le 05 juin 1992, ratifiée par le sénégal. le 05 juin 1994,et les accords et protocolés y associés :vu la loi n° 64-46 du 17 juin 1964 sur le domaine hational :vu la loi n° 86-04 du 15 janvier 1986 portant code je la chasseet de la protection dz ja nature :vu la loi n° 96-06 du 22 mars 1996 portant code descollectivités locales :vu la loi n° 96-07 du 22 mars 1996 portant transfert descompétences aux collectivités locales :vu la loi n° 98-32 du 14 avril 1998 portant code de la pêchemaritime :vu la loi n° 2091-01 du 15 janvier 2001 portant code del'environnement : ;vu le décret n° 961130 du 27 décembre 996 portant applicationde la loi de transfert de compétence aux régions. aux communeset aux communautés rurales en matière de gestion et d'utilisationdu domaine privé de l'etat. du domaine public et du domainenational :vu le décret n° 96-1134 du 27 décembre 1996 portant transfertde compétences aux régions. aux communes et aux communautésrurales en matière d'environnement et de gestion des resseircesnaturelles : 1“u le décret n° 2004-1408 du 04 novembre 2004 portant créationdes cinq (5) aires marines protégées de saint-louis. kayar. joal-fadiouth. abéné e} bamboung :vu le décret 1° 2013-1218 du i* septembre 2013 portantnomination du premier ministre :vu le décret n° 2013-1223 du 02 septembre 2013 portantcomposition du gouvernement :vu le décret 1° 2013-1225 du 04 septembr: 2013 portantrépartition des ser\ices de l'etat et du contrôle des établissementspublics. des sociélés nationales et des sociétés à participationpublique entre la présidence. la primature et les ministères : vu le décret n° 2013-1270 du 23 septembre 2013 relatif auxattributions du ministre de environnement et du développementdurable :vu la délibération n° o8/af/crpf du conseil rural de palmarinen date du 15 mars 2013 portant avis favorable pour la créationde l'aire marine protégée de sangomar :vu la délibération n° 002/crdwr du conseil rural de dionewaren date du 08 avril 2013 portani avis favorable pour la créationde l'aire marine protégée de singomar : 1vu la délibération n° 0033/cre/sc/sag-dd du conseil régionalde matick en date du 02 juillet 2013 portant avis favorable pourla création de l’aire marine protégée de sangomar :sur rapport du ministre de l'environnement et du dévelop-pement durable, décrete :",Zone
1110,545,"article 1°. — les lignes de base à partir desquelles est mesurée la largeur de la mer territoriale adjacente aux îles et îlots de la polynésie française sont définies par les points de base et les lignes indiqués dans les tableauxcontenus dans les articles 2, 4, 6, 8 et 10 et par les articles 3, 5, 7, 9, 11 et 12.dans ces tableaux, toutes les coordonnées sont exprimées en degrés, minutes et secondes (dd-mm-ss) dans lesystème géodésique de référence wgs84.ces tableaux contiennent les informations suivantes :— première colonne : le nom de l’île ;— deuxième colonne : le nom du point ;— troisième colonne : la désignation du point, le cas échéant ;quatrième colonne: la latitude sud;— cinquième colonne : la longitude ouest;sixième colonne : la nature de la ligne reliant le point de base au point de base suivant; cette ligne est, selon lecas, une loxodromie (ligne de base droite ou ligne de fermeture de passe) ou la laisse de basse mer. 14 avril 2019journal officiel de la république française texte 27 sur 96",Zone
